Survey,Title,Description,Where is it located.lat,Where is it located.lon,updated,source
Facilities,Govt food facility,"Palam Village, Raj Nagar Extn., Part 2-GBSSS",28.5854188,77.0835098,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Palam Village, Raj Nagar, Part 1-GBSSS",28.5857392,77.0830145,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Palam Village, Raj Nagar, Part 1-GBSSS",28.5857392,77.0830145,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Samalka, No.1- GBSSS",28.532785,77.0863108,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Samalka, No.1- GBSSS",28.532785,77.0863108,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Samalka, No.2- GBSSS",28.5324458,77.0865221,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Samalka, No.2- GBSSS",28.5324458,77.0865221,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Palam Enclave, No.2-SBV",28.5875518,77.0876277,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Palam Enclave, No.2-SBV",28.5875518,77.0876277,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Palam Village, No.1- SBV",28.5892282,77.0817466,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Palam Village, No.1- SBV",28.5892282,77.0817466,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Palam Enclave, No.3-GBSSS",28.5880162,77.0879558,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Palam Enclave, No.3-GBSSS",28.5880162,77.0879558,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Vijay Enclave-SBV,28.6045374,77.0762374,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Vijay Enclave-SBV,28.6045374,77.0762374,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Dwarka, Sector II-G(Co-ed)SSS",28.5995442,77.068628,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Dwarka, Sector II-G(Co-ed)SSS",28.5995442,77.068628,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Nangli Sakrawati Village- GBSS,28.620676,76.999302,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Nangli Sakrawati Village- GBSS,28.620676,76.999302,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Ghumanhera-GBSSS,28.5355158,76.914927,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Ghumanhera-GBSSS,28.5355158,76.914927,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Najafgarh, Jharoda Kalan-GBSSS",28.6461592,76.9554378,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Najafgarh, Jharoda Kalan-GBSSS",28.6461592,76.9554378,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Mitraon-G(Co-ed)SSS,28.6073271,76.9417386,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Mitraon-G(Co-ed)SSS,28.6073271,76.9417386,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Dichaon Kalan- G Coed SV,28.6308119,76.9981847,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Dichaon Kalan- G Coed SV,28.6308119,76.9981847,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Dichaon Kalan-GBSSS,28.6424947,76.9872324,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Dichaon Kalan-GBSSS,28.6424947,76.9872324,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Khaira-GBSSS,28.6009767,76.9756452,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Khaira-GBSSS,28.6009767,76.9756452,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Najafgarh, No.2-GBSSS",28.6122346,76.9863531,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Najafgarh, No.2-GBSSS",28.6122346,76.9863531,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Najafgarh, Dharampura-GBSSS",28.6032366,77.0024627,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Najafgarh, Dharampura-GBSSS",28.6032366,77.0024627,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Jaffarpur Kalan-S(Co-ed)V,28.5940277,76.9175788,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Jaffarpur Kalan-S(Co-ed)V,28.5940277,76.9175788,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Dhansa-GBSSS,28.5594407,76.8672436,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Dhansa-GBSSS,28.5594407,76.8672436,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Janakpuri, Block A-GBSSS",28.6258917,77.0735909,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Janakpuri, Block A-GBSSS",28.6258917,77.0735909,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Janakpuri, Block A-SKV",28.6235414,77.0738148,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Janakpuri, Block A-SKV",28.6235414,77.0738148,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Janakpuri, Block C, No.2-SBV",28.6214181,77.0921865,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Janakpuri, Block C, No.2-SBV",28.6214181,77.0921865,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Janakpuri, Block C, No.1-GBSSS",28.6173951,77.0804234,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Janakpuri, Block C, No.1-GBSSS",28.6173951,77.0804234,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Ranhaula-SKV,28.6643892,77.0438351,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Ranhaula-SKV,28.6643892,77.0438351,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Kunwar Singh Nagar,Ranhaula- G(Co-ed)SSS",28.664453,77.0439728,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Kunwar Singh Nagar,Ranhaula- G(Co-ed)SSS",28.664453,77.0439728,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Vikas Puri, Block G-GBSSS",28.6413421,77.0780652,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Vikas Puri, Block G-GBSSS",28.6413421,77.0780652,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Hastsal-GBSSS,28.6376717,77.0575855,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Hastsal-GBSSS,28.6376717,77.0575855,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Hastsal, Janta Flats- SBV",28.6261706,77.0633847,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Hastsal, Janta Flats- SBV",28.6261706,77.0633847,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Shiv Vihar-GBSSS,28.6452342,77.0552611,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Shiv Vihar-GBSSS,28.6452342,77.0552611,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Vikas Nagar-G(Co-ed)SS,28.6369632,77.0322932,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Vikas Nagar-G(Co-ed)SS,28.6369632,77.0322932,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Mohan Garden-GBSSS No.1,28.6254887,77.0462886,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Mohan Garden-GBSSS No.1,28.6254887,77.0462886,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Mohan Garden-GBSSS No.2,28.6251405,77.0462301,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Mohan Garden-GBSSS No.2,28.6251405,77.0462301,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Rajapur Khurd-G(Co-ed)SS,28.6300326,77.0328738,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Rajapur Khurd-G(Co-ed)SS,28.6300326,77.0328738,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Vipin Garden- Govt. Co-ed SS,28.620891,77.025334,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Vipin Garden- Govt. Co-ed SS,28.620891,77.025334,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Uttam Nagar-SBV,28.62372,77.063459,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Uttam Nagar-SBV,28.62372,77.063459,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Uttam Nagar, No.2-GGSSS",28.626858,77.0631329,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Uttam Nagar, No.2-GGSSS",28.626858,77.0631329,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Bindapur-GBSSS,28.6100727,77.0685262,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Bindapur-GBSSS,28.6100727,77.0685262,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Binda Pur,Pocket-III-G(Co-ed)SS",28.6089677,77.0672165,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Binda Pur,Pocket-III-G(Co-ed)SS",28.6089677,77.0672165,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Kakrola-SV,28.6119028,77.0237539,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Kakrola-SV,28.6119028,77.0237539,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Kakrola-GGSSS,28.6119157,77.0237533,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Kakrola-GGSSS,28.6119157,77.0237533,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Matiala-SBV,28.613345,77.0462342,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Matiala-SBV,28.613345,77.0462342,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Dwarka Sector-10, RPVV",28.5851585,77.0530139,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Dwarka Sector-10, RPVV",28.5851585,77.0530139,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,New Gyan Jyoti Public School,28.573635,77.0258197,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,New Gyan Jyoti Public School,28.573635,77.0258197,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Mohan Garden-GBSSS No.1,28.6254887,77.0462886,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Mohan Garden-GBSSS No.1,28.6254887,77.0462886,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Aaryan International School,28.6234034,77.0511448,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Aaryan International School,28.6234034,77.0511448,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Sri Ram International School,28.6106173,76.9711939,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Sri Ram International School,28.6106173,76.9711939,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Nigam Pratibha Vidyalaya (Co-ed) - Nangli Razapur, Near Sarai Kale Khan, New Delhi",28.5752546,77.2577796,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Nigam Pratibha Vidyalaya (Co-ed) - Nangli Razapur, Near Sarai Kale Khan, New Delhi",28.5752546,77.2577796,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Narela, A-10 Pocket-5, RPVV",28.8435634,77.0983545,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Narela, A-10 Pocket-5, RPVV",28.8435634,77.0983545,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Bhorgarh-G(Co-ed)SSS,28.8310961,77.0946603,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,Bhorgarh-G(Co-ed)SSS,28.8310961,77.0946603,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School (Co-ed) - Kureni, Narela, Delhi",28.8119081,77.0934168,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"MCD Primary School (Co-ed) - Kureni, Narela, Delhi",28.8119081,77.0934168,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Narela Sector B-4, SV",28.858257,77.0852828,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Narela Sector B-4, SV",28.858257,77.0852828,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Holambi Kalan, B-Block GBSSS",28.8110105,77.0940281,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"Holambi Kalan, B-Block GBSSS",28.8110105,77.0940281,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"HOLAMBI KALAN,METRO VIHAR,A-BLK G(CO-ED)SSS",28.8105902,77.0908037,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
Facilities,Govt food facility,"HOLAMBI KALAN,METRO VIHAR,A-BLK G(CO-ED)SSS",28.8105902,77.0908037,2020-03-29,https://www.google.com/maps/d/u/0/viewer?mid=1X11pR1yEU4F2gxG3NlHM_c69LbW0uRWS&ll=28.64056303645113%2C77.13994047119138&z=11
